Timestamp,Temperature_C,Flow_CFS,Turbidity_FNU
2024-06-16 07:15:00,26.8,2850.0,3.2
2024-06-16 07:30:00,26.8,2850.0,3.2
2024-06-16 07:45:00,26.7,2800.0,3.6
2024-06-16 08:00:00,26.7,2850.0,3.5
2024-06-16 08:15:00,26.6,2750.0,3.2
2024-06-16 08:30:00,26.6,2800.0,3.2
2024-06-16 08:45:00,26.5,2800.0,3.2
2024-06-16 09:00:00,26.5,2800.0,2.9
2024-06-16 09:15:00,26.4,2800.0,3.3
2024-06-16 09:30:00,26.4,2800.0,2.4
2024-06-16 09:45:00,26.4,2800.0,3.2
2024-06-16 10:00:00,26.5,2800.0,2.4
2024-06-16 10:15:00,26.6,2800.0,2.1
2024-06-16 10:30:00,26.7,2800.0,2.0
2024-06-16 10:45:00,26.8,2800.0,1.8
2024-06-16 11:00:00,26.9,2800.0,1.8
2024-06-16 11:15:00,27.0,2800.0,1.6
2024-06-16 11:30:00,27.1,2800.0,1.9
2024-06-16 11:45:00,27.3,2750.0,1.8
2024-06-16 12:00:00,27.3,2800.0,2.0
2024-06-16 12:15:00,27.4,2850.0,1.7
2024-06-16 12:30:00,27.5,2800.0,1.8
2024-06-16 12:45:00,27.7,2800.0,1.7
2024-06-16 13:00:00,27.8,2800.0,1.5
2024-06-16 13:15:00,27.9,2850.0,1.6
2024-06-16 13:30:00,28.0,2800.0,1.6
2024-06-16 13:45:00,28.2,2750.0,1.5
2024-06-16 14:00:00,28.3,2850.0,1.5
2024-06-16 14:15:00,28.4,2800.0,1.6
2024-06-16 14:30:00,28.4,2800.0,1.6
2024-06-16 14:45:00,28.3,2850.0,2.0
2024-06-16 15:00:00,28.5,2850.0,1.7
2024-06-16 15:15:00,28.8,2800.0,1.8
2024-06-16 15:30:00,28.8,2850.0,1.8
2024-06-16 15:45:00,28.8,2850.0,1.9
2024-06-16 16:00:00,28.9,2800.0,2.0
2024-06-16 16:15:00,28.9,2850.0,2.2
2024-06-16 16:30:00,28.9,2900.0,1.9
2024-06-16 16:45:00,29.0,2900.0,2.3
2024-06-16 17:00:00,28.9,2900.0,2.4
2024-06-16 17:15:00,29.0,2900.0,2.3
2024-06-16 17:30:00,29.0,2850.0,2.5
2024-06-16 17:45:00,29.0,2900.0,2.0
2024-06-16 18:00:00,29.1,2900.0,2.2
2024-06-16 18:15:00,29.1,2900.0,2.1
2024-06-16 18:30:00,29.1,2900.0,2.0
2024-06-16 18:45:00,29.0,2960.0,2.3
2024-06-16 19:00:00,29.0,2960.0,3.2
2024-06-16 19:15:00,29.0,3010.0,2.9
2024-06-16 19:30:00,29.0,3010.0,2.9
2024-06-16 19:45:00,29.0,2960.0,2.6
2024-06-16 20:00:00,29.0,3010.0,2.5
2024-06-16 20:15:00,29.0,3010.0,2.4
2024-06-16 20:30:00,29.0,2960.0,2.8
2024-06-16 20:45:00,29.0,3010.0,2.5
2024-06-16 21:00:00,29.0,3010.0,2.5
2024-06-16 21:15:00,28.9,2960.0,2.6
2024-06-16 21:30:00,28.9,2960.0,2.7
2024-06-16 21:45:00,28.8,2960.0,3.0
2024-06-16 22:00:00,28.8,2960.0,2.8
2024-06-16 22:15:00,28.8,3010.0,2.8
2024-06-16 22:30:00,28.8,3010.0,2.7
2024-06-16 22:45:00,28.7,3010.0,2.7
2024-06-16 23:00:00,28.7,2960.0,3.4
2024-06-16 23:15:00,28.7,3010.0,2.5
2024-06-16 23:30:00,28.6,2960.0,2.9
2024-06-16 23:45:00,28.6,2960.0,3.0
2024-06-17 00:00:00,28.6,2960.0,2.8
2024-06-17 00:15:00,28.5,2960.0,3.0
2024-06-17 00:30:00,28.5,2960.0,2.9
2024-06-17 00:45:00,28.4,3010.0,3.1
2024-06-17 01:00:00,28.4,3010.0,3.4
2024-06-17 01:15:00,28.3,3010.0,2.8
2024-06-17 01:30:00,28.2,2960.0,2.5
2024-06-17 01:45:00,28.2,2960.0,3.0
2024-06-17 02:00:00,28.2,2960.0,2.3
2024-06-17 02:15:00,28.0,2960.0,2.8
2024-06-17 02:30:00,28.0,2960.0,2.7
2024-06-17 02:45:00,27.9,2960.0,3.2
2024-06-17 03:00:00,27.9,2960.0,2.8
2024-06-17 03:15:00,27.9,3010.0,2.5
2024-06-17 03:30:00,27.8,2960.0,3.1
2024-06-17 03:45:00,27.7,2960.0,3.0
2024-06-17 04:00:00,27.7,2960.0,2.9
2024-06-17 04:15:00,27.6,2960.0,3.2
2024-06-17 04:30:00,27.6,3010.0,3.6
2024-06-17 04:45:00,27.5,2960.0,3.6
2024-06-17 05:00:00,27.4,2960.0,3.7
2024-06-17 05:15:00,27.5,2960.0,4.0
2024-06-17 05:30:00,27.4,2960.0,2.8
2024-06-17 05:45:00,27.3,2960.0,2.9
2024-06-17 06:00:00,27.2,2960.0,3.1
2024-06-17 06:15:00,27.2,2960.0,4.0
2024-06-17 06:30:00,27.2,2960.0,3.4
2024-06-17 06:45:00,27.1,2900.0,3.8
2024-06-17 07:00:00,27.0,2850.0,3.5
2024-06-17 07:15:00,27.0,2900.0,4.4
2024-06-17 07:30:00,26.9,2850.0,4.1
2024-06-17 07:45:00,26.9,2800.0,3.7
2024-06-17 08:00:00,26.8,2750.0,4.9
2024-06-17 08:15:00,26.8,2750.0,3.7
2024-06-17 08:30:00,26.7,2850.0,5.4
2024-06-17 08:45:00,26.7,2750.0,3.8
2024-06-17 09:00:00,26.6,2800.0,3.8
2024-06-17 09:15:00,26.6,2800.0,4.9
2024-06-17 09:30:00,26.6,2800.0,4.5
2024-06-17 09:45:00,26.6,2800.0,3.6
2024-06-17 10:00:00,26.6,2750.0,3.0
2024-06-17 10:15:00,26.7,2700.0,2.7
2024-06-17 10:30:00,26.8,2750.0,2.2
2024-06-17 10:45:00,26.8,2750.0,2.5
2024-06-17 11:00:00,26.9,2700.0,2.4
2024-06-17 11:15:00,27.0,2750.0,2.0
2024-06-17 11:30:00,27.1,2800.0,2.2
2024-06-17 11:45:00,27.2,2800.0,2.1
2024-06-17 12:00:00,27.3,2850.0,2.2
2024-06-17 12:15:00,27.5,2800.0,2.1
2024-06-17 12:30:00,27.6,2900.0,2.3
2024-06-17 12:45:00,27.7,2850.0,2.5
2024-06-17 13:00:00,27.9,2850.0,2.3
2024-06-17 13:15:00,28.0,2850.0,2.3
2024-06-17 13:30:00,28.1,3010.0,2.8
2024-06-17 13:45:00,28.3,2900.0,2.5
2024-06-17 14:00:00,28.5,2900.0,3.0
2024-06-17 14:15:00,28.5,2960.0,2.7
2024-06-17 14:30:00,28.6,3010.0,2.1
2024-06-17 14:45:00,28.8,2900.0,2.1
2024-06-17 15:00:00,29.0,2900.0,2.2
2024-06-17 15:15:00,29.1,2900.0,2.0
2024-06-17 15:30:00,29.4,2850.0,2.0
2024-06-17 15:45:00,29.4,2900.0,1.9
2024-06-17 16:00:00,29.4,2850.0,2.4
2024-06-17 16:15:00,29.5,2900.0,2.3
2024-06-17 16:30:00,29.2,2900.0,3.2
2024-06-17 16:45:00,29.6,2900.0,2.5
2024-06-17 17:00:00,29.3,2900.0,2.8
2024-06-17 17:15:00,29.6,2850.0,3.0
2024-06-17 17:30:00,29.6,2900.0,2.5
2024-06-17 17:45:00,29.6,2900.0,2.4
2024-06-17 18:00:00,29.7,2900.0,2.5
2024-06-17 18:15:00,29.8,2850.0,2.1
2024-06-17 18:30:00,29.8,2800.0,2.4
2024-06-17 18:45:00,29.8,2750.0,2.0
2024-06-17 19:00:00,29.7,2750.0,2.9
2024-06-17 19:15:00,29.7,2750.0,2.8
2024-06-17 19:30:00,29.7,2700.0,2.8
2024-06-17 19:45:00,29.7,2700.0,3.3
2024-06-17 20:00:00,29.7,2700.0,2.6
2024-06-17 20:15:00,29.6,2700.0,2.8
2024-06-17 20:30:00,29.6,2750.0,3.2
2024-06-17 20:45:00,29.6,2650.0,3.6
2024-06-17 21:00:00,29.6,2700.0,3.3
2024-06-17 21:15:00,29.6,2700.0,4.2
2024-06-17 21:30:00,29.5,2650.0,4.6
2024-06-17 21:45:00,29.5,2650.0,3.6
2024-06-17 22:00:00,29.5,2700.0,4.2
2024-06-17 22:15:00,29.4,2700.0,3.8
2024-06-17 22:30:00,29.4,2650.0,3.6
2024-06-17 22:45:00,29.4,2600.0,3.4
2024-06-17 23:00:00,29.4,2700.0,3.6
2024-06-17 23:15:00,29.3,2650.0,4.6
2024-06-17 23:30:00,29.3,2700.0,3.1
2024-06-17 23:45:00,29.3,2700.0,3.3
2024-06-18 00:00:00,29.2,2650.0,3.4
2024-06-18 00:15:00,29.2,2650.0,4.0
2024-06-18 00:30:00,29.2,2750.0,3.3
2024-06-18 00:45:00,29.1,2800.0,3.7
2024-06-18 01:00:00,29.1,2800.0,3.6
2024-06-18 01:15:00,29.0,2800.0,4.1
2024-06-18 01:30:00,29.0,2850.0,3.5
2024-06-18 01:45:00,28.9,2800.0,3.2
2024-06-18 02:00:00,28.9,2850.0,3.0
2024-06-18 02:15:00,28.8,2850.0,2.8
2024-06-18 02:30:00,28.8,2850.0,2.9
2024-06-18 02:45:00,28.8,2800.0,4.1
2024-06-18 03:00:00,28.7,2800.0,2.9
2024-06-18 03:15:00,28.6,2750.0,3.2
2024-06-18 03:30:00,28.6,2850.0,3.0
2024-06-18 03:45:00,28.5,2750.0,3.4
2024-06-18 04:00:00,28.5,2800.0,2.8
2024-06-18 04:15:00,28.4,2800.0,3.3
2024-06-18 04:30:00,28.4,2750.0,2.7
2024-06-18 04:45:00,28.3,2750.0,2.6
2024-06-18 05:00:00,28.3,2800.0,3.2
2024-06-18 05:15:00,28.2,2750.0,3.5
2024-06-18 05:30:00,28.2,2750.0,2.6
2024-06-18 05:45:00,28.1,2750.0,3.6
2024-06-18 06:00:00,28.1,2700.0,4.1
2024-06-18 06:15:00,28.0,2700.0,4.2
2024-06-18 06:30:00,28.0,2750.0,4.4
2024-06-18 06:45:00,27.9,2650.0,3.8
2024-06-18 07:00:00,27.9,2700.0,3.7
2024-06-18 07:15:00,27.9,2700.0,4.1
2024-06-18 07:30:00,27.8,2700.0,3.9
2024-06-18 07:45:00,27.8,2600.0,4.2
2024-06-18 08:00:00,27.7,2600.0,4.9
2024-06-18 08:15:00,27.7,2600.0,4.5
2024-06-18 08:30:00,27.7,2600.0,4.5
2024-06-18 08:45:00,27.6,2600.0,4.1
2024-06-18 09:00:00,27.6,2600.0,3.8
2024-06-18 09:15:00,27.5,2550.0,3.7
2024-06-18 09:30:00,27.5,2600.0,3.6
2024-06-18 09:45:00,27.5,2550.0,4.1
2024-06-18 10:00:00,27.5,2550.0,3.7
2024-06-18 10:15:00,27.5,2550.0,2.8
2024-06-18 10:30:00,27.6,2500.0,3.2
2024-06-18 10:45:00,27.6,2550.0,3.2
2024-06-18 11:00:00,27.7,2550.0,3.2
2024-06-18 11:15:00,27.8,2550.0,2.8
2024-06-18 11:30:00,27.9,2500.0,3.0
2024-06-18 11:45:00,28.0,2500.0,2.5
2024-06-18 12:00:00,28.0,2550.0,3.0
2024-06-18 12:15:00,28.1,2550.0,2.9
2024-06-18 12:30:00,28.3,2600.0,2.6
2024-06-18 12:45:00,28.6,2600.0,2.5
2024-06-18 13:00:00,28.6,2650.0,2.5
2024-06-18 13:15:00,28.3,2600.0,2.5
2024-06-18 13:30:00,28.6,2700.0,2.8
2024-06-18 13:45:00,28.8,2650.0,2.3
2024-06-18 14:00:00,29.2,2700.0,1.9
2024-06-18 14:15:00,29.1,2700.0,2.2
2024-06-18 14:30:00,29.1,2700.0,2.2
2024-06-18 14:45:00,29.4,2700.0,2.0
2024-06-18 15:00:00,29.5,2650.0,2.2
2024-06-18 15:15:00,29.5,2650.0,2.2
2024-06-18 15:30:00,29.6,2600.0,2.3
2024-06-18 15:45:00,29.7,2600.0,2.6
2024-06-18 16:00:00,29.9,2600.0,1.9
2024-06-18 16:15:00,30.0,2600.0,2.0
2024-06-18 16:30:00,30.1,2600.0,2.1
2024-06-18 16:45:00,30.1,2600.0,2.3
2024-06-18 17:00:00,30.1,2600.0,2.0
2024-06-18 17:15:00,30.2,2550.0,2.3
2024-06-18 17:30:00,30.1,2600.0,2.6
2024-06-18 17:45:00,30.2,2650.0,2.8
2024-06-18 18:00:00,30.2,2700.0,2.7
2024-06-18 18:15:00,30.2,2700.0,2.4
2024-06-18 18:30:00,30.2,2750.0,2.5
2024-06-18 18:45:00,30.2,2750.0,2.5
2024-06-18 19:00:00,30.2,2750.0,2.2
2024-06-18 19:15:00,30.2,2750.0,1.9
2024-06-18 19:30:00,30.2,2700.0,2.1
2024-06-18 19:45:00,30.2,2750.0,2.8
2024-06-18 20:00:00,30.2,2650.0,2.5
2024-06-18 20:15:00,30.2,2600.0,2.3
2024-06-18 20:30:00,30.2,2600.0,2.6
2024-06-18 20:45:00,30.2,2600.0,2.6
2024-06-18 21:00:00,30.2,2600.0,2.5
2024-06-18 21:15:00,30.2,2600.0,2.3
2024-06-18 21:30:00,30.2,2550.0,2.8
2024-06-18 21:45:00,30.1,2550.0,2.7
2024-06-18 22:00:00,30.1,2550.0,2.7
2024-06-18 22:15:00,30.1,2550.0,2.8
2024-06-18 22:30:00,30.0,2550.0,2.2
2024-06-18 22:45:00,30.0,2550.0,2.4
2024-06-18 23:00:00,30.0,2550.0,3.8
2024-06-18 23:15:00,30.0,2600.0,2.5
2024-06-18 23:30:00,30.0,2650.0,2.2
2024-06-18 23:45:00,30.0,2650.0,2.6
2024-06-19 00:00:00,29.9,2650.0,2.5
2024-06-19 00:15:00,29.9,2650.0,3.8
2024-06-19 00:30:00,29.9,2700.0,2.6
2024-06-19 00:45:00,29.9,2700.0,3.2
2024-06-19 01:00:00,29.8,2650.0,2.9
2024-06-19 01:15:00,29.8,2700.0,3.1
2024-06-19 01:30:00,29.7,2650.0,2.6
2024-06-19 01:45:00,29.7,2650.0,2.4
2024-06-19 02:00:00,29.6,2650.0,3.0
2024-06-19 02:15:00,29.6,2650.0,3.3
2024-06-19 02:30:00,29.6,2650.0,2.7
2024-06-19 02:45:00,29.5,2650.0,2.6
2024-06-19 03:00:00,29.5,2600.0,2.9
2024-06-19 03:15:00,29.4,2650.0,2.8
2024-06-19 03:30:00,29.3,2650.0,3.5
2024-06-19 03:45:00,29.3,2600.0,3.5
2024-06-19 04:00:00,29.2,2600.0,2.8
2024-06-19 04:15:00,29.2,2600.0,2.6
2024-06-19 04:30:00,29.1,2600.0,2.8
2024-06-19 04:45:00,29.1,2600.0,3.7
2024-06-19 05:00:00,29.0,2600.0,3.3
2024-06-19 05:15:00,29.0,2600.0,3.0
2024-06-19 05:30:00,29.0,2600.0,3.2
2024-06-19 05:45:00,28.9,2600.0,3.8
2024-06-19 06:00:00,28.9,2550.0,3.5
2024-06-19 06:15:00,28.8,2600.0,3.8
2024-06-19 06:30:00,28.7,2550.0,3.8
2024-06-19 06:45:00,28.7,2400.0,4.6
2024-06-19 07:00:00,28.7,2500.0,3.9
2024-06-19 07:15:00,28.6,2450.0,3.9
2024-06-19 07:30:00,28.6,2350.0,4.7
2024-06-19 07:45:00,28.5,2400.0,5.0
2024-06-19 08:00:00,28.5,2450.0,5.1
2024-06-19 08:15:00,28.4,2500.0,4.8
2024-06-19 08:30:00,28.4,2350.0,4.2
2024-06-19 08:45:00,28.4,2400.0,3.8
2024-06-19 09:00:00,28.3,2350.0,4.4
2024-06-19 09:15:00,28.3,2350.0,3.7
2024-06-19 09:30:00,28.2,2350.0,4.5
2024-06-19 09:45:00,28.2,2400.0,4.0
2024-06-19 10:00:00,28.2,2400.0,2.8
2024-06-19 10:15:00,28.3,2350.0,2.7
2024-06-19 10:30:00,28.4,2350.0,2.8
2024-06-19 10:45:00,28.5,2400.0,2.2
2024-06-19 11:00:00,28.6,2350.0,2.9
2024-06-19 11:15:00,28.6,2350.0,2.4
2024-06-19 11:30:00,28.7,2350.0,2.2
2024-06-19 11:45:00,28.8,2400.0,2.2
2024-06-19 12:00:00,29.0,2450.0,1.9
2024-06-19 12:15:00,29.0,2500.0,2.5
2024-06-19 12:30:00,29.1,2500.0,1.9
2024-06-19 12:45:00,29.2,2500.0,1.9
2024-06-19 13:00:00,29.3,2500.0,2.0
2024-06-19 13:15:00,29.3,2500.0,2.3
2024-06-19 13:30:00,29.5,2550.0,1.7
2024-06-19 13:45:00,29.7,2500.0,1.8
2024-06-19 14:00:00,29.8,2550.0,1.5
2024-06-19 14:15:00,30.0,2550.0,1.4
2024-06-19 14:30:00,30.0,2550.0,1.5
2024-06-19 14:45:00,30.2,2550.0,1.4
2024-06-19 15:00:00,30.2,2550.0,1.3
2024-06-19 15:15:00,30.3,2550.0,1.8
2024-06-19 15:30:00,30.5,2550.0,1.5
2024-06-19 15:45:00,30.6,2550.0,1.6
2024-06-19 16:00:00,30.4,2550.0,2.4
2024-06-19 16:15:00,30.6,2500.0,4.0
2024-06-19 16:30:00,30.6,2450.0,3.2
2024-06-19 16:45:00,30.8,2450.0,1.9
2024-06-19 17:00:00,30.9,2400.0,2.7
2024-06-19 17:15:00,30.9,2400.0,1.9
2024-06-19 17:30:00,30.9,2400.0,2.3
2024-06-19 17:45:00,31.0,2350.0,2.4
2024-06-19 18:00:00,31.0,2350.0,2.2
2024-06-19 18:15:00,31.0,2350.0,2.1
2024-06-19 18:30:00,30.9,2350.0,2.3
2024-06-19 18:45:00,30.9,2350.0,2.4
2024-06-19 19:00:00,30.9,2350.0,1.9
2024-06-19 19:15:00,30.9,2350.0,2.2
2024-06-19 19:30:00,30.8,2350.0,2.5
2024-06-19 19:45:00,30.8,2350.0,2.6
2024-06-19 20:00:00,30.8,2300.0,2.1
2024-06-19 20:15:00,30.8,2300.0,2.2
2024-06-19 20:30:00,30.8,2300.0,2.3
2024-06-19 20:45:00,30.7,2350.0,2.5
2024-06-19 21:00:00,30.7,2350.0,2.3
2024-06-19 21:15:00,30.7,2300.0,2.2
2024-06-19 21:30:00,30.7,2300.0,2.2
2024-06-19 21:45:00,30.7,2300.0,2.3
2024-06-19 22:00:00,30.6,2300.0,2.1
2024-06-19 22:15:00,30.6,2300.0,2.2
2024-06-19 22:30:00,30.6,2300.0,2.6
2024-06-19 22:45:00,30.6,2300.0,2.4
2024-06-19 23:00:00,30.6,2300.0,2.1
2024-06-19 23:15:00,30.5,2350.0,2.4
2024-06-19 23:30:00,30.5,2400.0,2.1
2024-06-19 23:45:00,30.4,2400.0,2.3
2024-06-20 00:00:00,30.4,2450.0,2.2
2024-06-20 00:15:00,30.4,2500.0,2.2
2024-06-20 00:30:00,30.3,2500.0,2.2
2024-06-20 00:45:00,30.3,2500.0,2.6
2024-06-20 01:00:00,30.3,2500.0,2.6
2024-06-20 01:15:00,30.2,2500.0,2.6
2024-06-20 01:30:00,30.2,2500.0,2.5
2024-06-20 01:45:00,30.1,2500.0,2.2
2024-06-20 02:00:00,30.1,2500.0,2.5
2024-06-20 02:15:00,30.0,2500.0,2.4
2024-06-20 02:30:00,30.0,2500.0,2.6
2024-06-20 02:45:00,30.0,2500.0,2.4
2024-06-20 03:00:00,30.0,2500.0,2.9
2024-06-20 03:15:00,29.9,2500.0,2.6
2024-06-20 03:30:00,29.9,2500.0,2.4
2024-06-20 03:45:00,29.8,2500.0,2.6
2024-06-20 04:00:00,29.8,2450.0,3.2
2024-06-20 04:15:00,29.8,2450.0,2.7
2024-06-20 04:30:00,29.7,2450.0,2.8
2024-06-20 04:45:00,29.7,2450.0,3.2
2024-06-20 05:00:00,29.6,2450.0,3.3
2024-06-20 05:15:00,29.6,2400.0,3.7
2024-06-20 05:30:00,29.5,2350.0,3.1
2024-06-20 05:45:00,29.5,2350.0,3.7
2024-06-20 06:00:00,29.4,2350.0,3.2
2024-06-20 06:15:00,29.4,2350.0,3.9
2024-06-20 06:30:00,29.4,2300.0,3.3
2024-06-20 06:45:00,29.3,2300.0,3.9
2024-06-20 07:00:00,29.3,2300.0,3.6
2024-06-20 07:15:00,29.2,2260.0,3.5
2024-06-20 07:30:00,29.2,2300.0,3.7
2024-06-20 07:45:00,29.2,2300.0,3.8
2024-06-20 08:00:00,29.2,2260.0,3.8
2024-06-20 08:15:00,29.1,2260.0,5.0
2024-06-20 08:30:00,29.1,2300.0,4.3
2024-06-20 08:45:00,29.0,2350.0,4.8
2024-06-20 09:00:00,29.0,2350.0,3.8
2024-06-20 09:15:00,29.0,2350.0,3.4
2024-06-20 09:30:00,29.0,2350.0,3.4
2024-06-20 09:45:00,28.9,2350.0,3.2
2024-06-20 10:00:00,28.9,2350.0,3.0
2024-06-20 10:15:00,28.9,2350.0,2.7
2024-06-20 10:30:00,28.8,2350.0,2.6
2024-06-20 10:45:00,28.9,2350.0,2.3
2024-06-20 11:00:00,29.0,2350.0,2.7
2024-06-20 11:15:00,29.1,2350.0,1.9
2024-06-20 11:30:00,29.2,2350.0,2.0
2024-06-20 11:45:00,29.2,2350.0,2.0
2024-06-20 12:00:00,29.3,2350.0,2.1
2024-06-20 12:15:00,29.3,2350.0,2.1
2024-06-20 12:30:00,29.3,2350.0,1.9
2024-06-20 12:45:00,29.4,2350.0,2.0
2024-06-20 13:00:00,29.5,2300.0,2.0
2024-06-20 13:15:00,29.7,2260.0,2.2
2024-06-20 13:30:00,29.8,2260.0,1.9
2024-06-20 13:45:00,30.0,2210.0,1.7
2024-06-20 14:00:00,30.2,2210.0,1.6
2024-06-20 14:15:00,30.2,2210.0,1.6
2024-06-20 14:30:00,30.4,2210.0,1.8
2024-06-20 14:45:00,30.5,2160.0,1.6
2024-06-20 15:00:00,30.6,2160.0,1.4
2024-06-20 15:15:00,30.6,2160.0,1.5
2024-06-20 15:30:00,30.6,2160.0,1.7
2024-06-20 15:45:00,30.8,2160.0,1.8
2024-06-20 16:00:00,31.0,2210.0,1.5
2024-06-20 16:15:00,30.8,2160.0,2.0
2024-06-20 16:30:00,31.0,2210.0,1.9
2024-06-20 16:45:00,31.1,2160.0,1.8
2024-06-20 17:00:00,31.0,2160.0,2.0
2024-06-20 17:15:00,31.0,2210.0,1.9
2024-06-20 17:30:00,31.1,2210.0,1.9
2024-06-20 17:45:00,31.2,2210.0,2.2
2024-06-20 18:00:00,31.1,2210.0,2.0
2024-06-20 18:15:00,31.2,2210.0,2.0
2024-06-20 18:30:00,31.2,2210.0,2.3
2024-06-20 18:45:00,31.2,2260.0,2.2
2024-06-20 19:00:00,31.2,2210.0,1.8
2024-06-20 19:15:00,31.2,2260.0,1.9
2024-06-20 19:30:00,31.2,2210.0,1.7
2024-06-20 19:45:00,31.2,2210.0,1.7
2024-06-20 20:00:00,31.3,2210.0,1.9
2024-06-20 20:15:00,31.3,2260.0,2.0
2024-06-20 20:30:00,31.3,2260.0,1.4
2024-06-20 20:45:00,31.2,2210.0,1.7
2024-06-20 21:00:00,31.2,2210.0,1.9
2024-06-20 21:15:00,31.1,2210.0,1.8
2024-06-20 21:30:00,31.1,2210.0,1.7
2024-06-20 21:45:00,31.1,2210.0,2.0
2024-06-20 22:00:00,31.0,2210.0,1.9
2024-06-20 22:15:00,30.9,2260.0,2.1
2024-06-20 22:30:00,30.9,2300.0,2.1
2024-06-20 22:45:00,30.9,2350.0,2.0
2024-06-20 23:00:00,30.9,2350.0,1.8
2024-06-20 23:15:00,30.9,2350.0,1.9
2024-06-20 23:30:00,30.8,2350.0,1.9
2024-06-20 23:45:00,30.8,2350.0,2.1
2024-06-21 00:00:00,30.8,2350.0,2.0
2024-06-21 00:15:00,30.8,2350.0,2.2
2024-06-21 00:30:00,30.7,2350.0,2.9
2024-06-21 00:45:00,30.7,2350.0,2.1
2024-06-21 01:00:00,30.7,2350.0,2.3
2024-06-21 01:15:00,30.6,2350.0,2.0
2024-06-21 01:30:00,30.6,2300.0,2.7
2024-06-21 01:45:00,30.5,2350.0,2.7
2024-06-21 02:00:00,30.5,2300.0,2.1
2024-06-21 02:15:00,30.5,2350.0,2.6
2024-06-21 02:30:00,30.4,2300.0,2.6
2024-06-21 02:45:00,30.4,2300.0,2.7
2024-06-21 03:00:00,30.3,2300.0,3.9
2024-06-21 03:15:00,30.3,2300.0,2.8
2024-06-21 03:30:00,30.2,2300.0,3.4
2024-06-21 03:45:00,30.2,2300.0,3.1
2024-06-21 04:00:00,30.2,2300.0,3.2
2024-06-21 04:15:00,30.2,2300.0,3.0
2024-06-21 04:30:00,30.1,2300.0,3.0
2024-06-21 04:45:00,30.1,2260.0,2.7
2024-06-21 05:00:00,30.0,2210.0,2.9
2024-06-21 05:15:00,30.0,2160.0,3.9
2024-06-21 05:30:00,30.0,2160.0,3.7
2024-06-21 05:45:00,29.9,2160.0,3.7
2024-06-21 06:00:00,29.9,2160.0,3.5
2024-06-21 06:15:00,29.9,2160.0,2.9
2024-06-21 06:30:00,29.8,2120.0,3.1
2024-06-21 06:45:00,29.8,2120.0,3.4
2024-06-21 07:00:00,29.8,2120.0,2.9
2024-06-21 07:15:00,29.7,2070.0,3.2
2024-06-21 07:30:00,29.7,2070.0,3.4
2024-06-21 07:45:00,29.7,2070.0,3.0
2024-06-21 08:00:00,29.6,2070.0,3.8
2024-06-21 08:15:00,29.6,2070.0,3.7
2024-06-21 08:30:00,29.6,2120.0,3.8
2024-06-21 08:45:00,29.5,2160.0,3.3
2024-06-21 09:00:00,29.5,2160.0,2.9
2024-06-21 09:15:00,29.4,2160.0,3.6
2024-06-21 09:30:00,29.4,2160.0,2.9
2024-06-21 09:45:00,29.4,2210.0,3.1
2024-06-21 10:00:00,29.4,2160.0,2.5
2024-06-21 10:15:00,29.5,2160.0,2.6
2024-06-21 10:30:00,29.5,2160.0,2.0
2024-06-21 10:45:00,29.5,2160.0,1.9
2024-06-21 11:00:00,29.6,2160.0,2.0
2024-06-21 11:15:00,29.6,2160.0,2.2
2024-06-21 11:30:00,29.6,2160.0,2.4
2024-06-21 11:45:00,29.8,2120.0,1.7
2024-06-21 12:00:00,29.8,2160.0,2.0
2024-06-21 12:15:00,29.9,2160.0,2.5
2024-06-21 12:30:00,30.0,2120.0,2.6
2024-06-21 12:45:00,29.9,2120.0,3.3
2024-06-21 13:00:00,30.3,2160.0,1.8
2024-06-21 13:15:00,30.4,2160.0,2.2
2024-06-21 13:30:00,30.7,2120.0,2.3
2024-06-21 13:45:00,30.7,2120.0,1.9
2024-06-21 14:00:00,30.5,2120.0,3.2
2024-06-21 14:15:00,30.4,2120.0,2.4
2024-06-21 14:30:00,30.2,2120.0,3.2
2024-06-21 14:45:00,30.3,2120.0,2.8
2024-06-21 15:00:00,30.3,2120.0,2.8
2024-06-21 15:15:00,30.4,2120.0,2.5
2024-06-21 15:30:00,30.7,2120.0,2.4
2024-06-21 15:45:00,30.7,2120.0,2.0
2024-06-21 16:00:00,30.8,2120.0,2.1
2024-06-21 16:15:00,30.9,2120.0,1.8
2024-06-21 16:30:00,31.2,2120.0,1.8
2024-06-21 16:45:00,31.6,2070.0,1.5
2024-06-21 17:00:00,31.7,2030.0,1.5
2024-06-21 17:15:00,32.2,2030.0,1.2
2024-06-21 17:30:00,32.3,2030.0,1.2
2024-06-21 17:45:00,32.2,1980.0,1.3
2024-06-21 18:00:00,32.1,2030.0,1.4
2024-06-21 18:15:00,32.1,2030.0,1.4
2024-06-21 18:30:00,32.1,2030.0,1.4
2024-06-21 18:45:00,32.1,2030.0,1.5
2024-06-21 19:00:00,32.1,2030.0,1.6
2024-06-21 19:15:00,32.1,2030.0,1.5
2024-06-21 19:30:00,32.1,2030.0,1.4
2024-06-21 19:45:00,32.0,2030.0,1.5
2024-06-21 20:00:00,32.0,2030.0,1.7
2024-06-21 20:15:00,32.0,2030.0,1.7
2024-06-21 20:30:00,31.9,2070.0,1.7
2024-06-21 20:45:00,31.9,2070.0,1.6
2024-06-21 21:00:00,31.9,2160.0,1.6
2024-06-21 21:15:00,31.8,2160.0,1.7
